##NAMES=Synchysite-(Ce)
##RRUFFID=R060210
##IDEAL CHEMISTRY=CaCe(CO_3_)_2_F
##LOCALITY=Mont Saint-Hilaire, Rouville County, Quebec, Canada
##OWNER=RRUFF
##SOURCE=Royal Ontario Museum
##DESCRIPTION=Yellowish-brown thin pseudohexagonal tablets
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060210
##MEASURED CHEMISTRY=Ca_1.00_(Ce_0.55_(La,Pr)_0.28_Nd_0.15_Y_0.02_)(CO_3_)_2_F_1.00_
##CELL PARAMETERS=a: 12.330(5) b: 7.110(2) c: 18.758(8) alpha: 90 beta: 102.70(2) gamma: 90 volume: 1604.1(10) crystal system: monoclinic
79.990, 0.001
80.000, 0.001
80.010, 0.001
80.020, 0.000
80.030, 0.000
80.040, 0.000
80.050, 0.000
80.060, 0.000
80.070, 0.000
80.080, 0.001
80.090, 0.001
80.100, 0.002
80.110, 0.003
80.120, 0.005
80.130, 0.007
80.140, 0.010
80.150, 0.013
80.160, 0.017
80.170, 0.021
80.180, 0.025
80.190, 0.028
80.200, 0.030
80.210, 0.030
80.220, 0.030
80.230, 0.028
80.240, 0.026
80.250, 0.022
80.260, 0.019
80.270, 0.016
80.280, 0.013
80.290, 0.010
80.300, 0.008
80.310, 0.006
80.320, 0.005
80.330, 0.004
80.340, 0.003
80.350, 0.003
80.360, 0.003
80.370, 0.004
80.380, 0.005
80.390, 0.007
80.400, 0.008
80.410, 0.010
80.420, 0.012
80.430, 0.014
80.440, 0.015
80.450, 0.015
80.460, 0.015
80.470, 0.014
80.480, 0.013
80.490, 0.011
80.500, 0.010
80.510, 0.008
80.520, 0.006
80.530, 0.005
80.540, 0.004
80.550, 0.003
80.560, 0.002
80.570, 0.002
80.580, 0.001
80.590, 0.001
80.600, 0.000
80.610, 0.000
80.620, 0.000
80.630, 0.000
80.640, 0.000
80.650, 0.000
80.660, 0.000
80.670, 0.001
80.680, 0.001
80.690, 0.001
80.700, 0.002
80.710, 0.002
80.720, 0.003
80.730, 0.003
80.740, 0.003
80.750, 0.003
80.760, 0.002
80.770, 0.002
80.780, 0.002
80.790, 0.002
80.800, 0.001
80.810, 0.001
80.820, 0.001
80.830, 0.001
80.840, 0.001
80.850, 0.002
80.860, 0.004
80.870, 0.007
80.880, 0.015
80.890, 0.029
80.900, 0.056
80.910, 0.102
80.920, 0.174
80.930, 0.278
80.940, 0.418
80.950, 0.588
80.960, 0.777
80.970, 0.965
80.980, 1.126
80.990, 1.237
81.000, 1.284
81.010, 1.266
81.020, 1.196
81.030, 1.095
81.040, 0.990
81.050, 0.898
81.060, 0.828
81.070, 0.777
81.080, 0.733
81.090, 0.684
81.100, 0.621
81.110, 0.542
81.120, 0.453
81.130, 0.362
81.140, 0.282
81.150, 0.224
81.160, 0.194
81.170, 0.197
81.180, 0.233
81.190, 0.296
81.200, 0.378
81.210, 0.469
81.220, 0.553
81.230, 0.617
81.240, 0.652
81.250, 0.654
81.260, 0.628
81.270, 0.583
81.280, 0.530
81.290, 0.482
81.300, 0.443
81.310, 0.414
81.320, 0.390
81.330, 0.365
81.340, 0.334
81.350, 0.294
81.360, 0.247
81.370, 0.197
81.380, 0.149
81.390, 0.106
81.400, 0.072
81.410, 0.047
81.420, 0.030
81.430, 0.019
81.440, 0.013
81.450, 0.010
81.460, 0.008
81.470, 0.008
81.480, 0.008
81.490, 0.008
81.500, 0.009
81.510, 0.010
81.520, 0.011
81.530, 0.012
81.540, 0.012
81.550, 0.011
81.560, 0.010
81.570, 0.009
81.580, 0.007
81.590, 0.006
81.600, 0.004
81.610, 0.003
81.620, 0.002
81.630, 0.001
81.640, 0.001
81.650, 0.001
81.660, 0.001
81.670, 0.001
81.680, 0.002
81.690, 0.004
81.700, 0.009
81.710, 0.018
81.720, 0.034
81.730, 0.060
81.740, 0.099
81.750, 0.155
81.760, 0.228
81.770, 0.316
81.780, 0.413
81.790, 0.508
81.800, 0.590
81.810, 0.647
81.820, 0.673
81.830, 0.667
81.840, 0.635
81.850, 0.587
81.860, 0.536
81.870, 0.491
81.880, 0.456
81.890, 0.431
81.900, 0.409
81.910, 0.386
81.920, 0.357
81.930, 0.320
81.940, 0.278
81.950, 0.236
81.960, 0.198
81.970, 0.171
81.980, 0.157
81.990, 0.157
82.000, 0.173
82.010, 0.201
82.020, 0.238
82.030, 0.279
82.040, 0.318
82.050, 0.348
82.060, 0.365
82.070, 0.366
82.080, 0.352
82.090, 0.327
82.100, 0.297
82.110, 0.268
82.120, 0.244
82.130, 0.226
82.140, 0.213
82.150, 0.202
82.160, 0.190
82.170, 0.174
82.180, 0.154
82.190, 0.132
82.200, 0.109
82.210, 0.089
82.220, 0.071
82.230, 0.058
82.240, 0.048
82.250, 0.041
82.260, 0.036
82.270, 0.032
82.280, 0.028
82.290, 0.025
82.300, 0.021
82.310, 0.017
82.320, 0.014
82.330, 0.011
82.340, 0.008
82.350, 0.006
82.360, 0.004
82.370, 0.003
82.380, 0.002
82.390, 0.001
82.400, 0.001
82.410, 0.000
82.420, 0.000
82.430, 0.000
82.440, 0.000
82.450, 0.000
82.460, 0.000
82.470, 0.000
82.480, 0.000
82.490, 0.000
82.500, 0.000
82.510, 0.000
82.520, 0.000
82.530, 0.000
82.540, 0.000
82.550, 0.000
82.560, 0.000
82.570, 0.000
82.580, 0.000
82.590, 0.000
82.600, 0.000
82.610, 0.000
82.620, 0.000
82.630, 0.000
82.640, 0.000
82.650, 0.000
82.660, 0.000
82.670, 0.000
82.680, 0.000
82.690, 0.000
82.700, 0.000
82.710, 0.000
82.720, 0.000
82.730, 0.000
82.740, 0.001
82.750, 0.001
82.760, 0.002
82.770, 0.003
82.780, 0.004
82.790, 0.006
82.800, 0.008
82.810, 0.010
82.820, 0.012
82.830, 0.014
82.840, 0.015
82.850, 0.015
82.860, 0.015
82.870, 0.014
82.880, 0.012
82.890, 0.011
82.900, 0.009
82.910, 0.008
82.920, 0.006
82.930, 0.005
82.940, 0.004
82.950, 0.003
82.960, 0.003
82.970, 0.002
82.980, 0.002
82.990, 0.003
83.000, 0.004
83.010, 0.005
83.020, 0.006
83.030, 0.008
83.040, 0.011
83.050, 0.013
83.060, 0.015
83.070, 0.016
83.080, 0.018
83.090, 0.021
83.100, 0.025
83.110, 0.033
83.120, 0.047
83.130, 0.072
83.140, 0.112
83.150, 0.172
83.160, 0.256
83.170, 0.367
83.180, 0.502
83.190, 0.660
83.200, 0.835
83.210, 1.023
83.220, 1.225
83.230, 1.443
83.240, 1.683
83.250, 1.948
83.260, 2.236
83.270, 2.536
83.280, 2.830
83.290, 3.097
83.300, 3.311
83.310, 3.454
83.320, 3.511
83.330, 3.479
83.340, 3.364
83.350, 3.185
83.360, 2.966
83.370, 2.740
83.380, 2.540
83.390, 2.392
83.400, 2.310
83.410, 2.293
83.420, 2.321
83.430, 2.362
83.440, 2.382
83.450, 2.352
83.460, 2.262
83.470, 2.119
83.480, 1.947
83.490, 1.779
83.500, 1.644
83.510, 1.562
83.520, 1.538
83.530, 1.563
83.540, 1.619
83.550, 1.684
83.560, 1.738
83.570, 1.765
83.580, 1.755
83.590, 1.707
83.600, 1.625
83.610, 1.518
83.620, 1.403
83.630, 1.292
83.640, 1.202
83.650, 1.140
83.660, 1.109
83.670, 1.102
83.680, 1.105
83.690, 1.100
83.700, 1.073
83.710, 1.014
83.720, 0.922
83.730, 0.804
83.740, 0.673
83.750, 0.542
83.760, 0.420
83.770, 0.316
83.780, 0.231
83.790, 0.165
83.800, 0.115
83.810, 0.078
83.820, 0.052
83.830, 0.033
83.840, 0.021
83.850, 0.013
83.860, 0.009
83.870, 0.007
83.880, 0.006
83.890, 0.007
83.900, 0.009
83.910, 0.012
83.920, 0.017
83.930, 0.023
83.940, 0.030
83.950, 0.040
83.960, 0.051
83.970, 0.063
83.980, 0.076
83.990, 0.087
84.000, 0.095
84.010, 0.100
84.020, 0.100
84.030, 0.094
84.040, 0.085
84.050, 0.072
84.060, 0.058
84.070, 0.044
84.080, 0.032
84.090, 0.022
84.100, 0.014
84.110, 0.010
84.120, 0.008
84.130, 0.010
84.140, 0.016
84.150, 0.030
84.160, 0.055
84.170, 0.098
84.180, 0.166
84.190, 0.267
84.200, 0.406
84.210, 0.585
84.220, 0.798
84.230, 1.033
84.240, 1.269
84.250, 1.482
84.260, 1.650
84.270, 1.755
84.280, 1.791
84.290, 1.764
84.300, 1.691
84.310, 1.594
84.320, 1.492
84.330, 1.399
84.340, 1.318
84.350, 1.240
84.360, 1.155
84.370, 1.053
84.380, 0.929
84.390, 0.788
84.400, 0.641
84.410, 0.503
84.420, 0.386
84.430, 0.303
84.440, 0.259
84.450, 0.255
84.460, 0.290
84.470, 0.358
84.480, 0.451
84.490, 0.558
84.500, 0.667
84.510, 0.764
84.520, 0.837
84.530, 0.879
84.540, 0.888
84.550, 0.870
84.560, 0.834
84.570, 0.793
84.580, 0.758
84.590, 0.738
84.600, 0.736
84.610, 0.749
84.620, 0.772
84.630, 0.798
84.640, 0.818
84.650, 0.826
84.660, 0.814
84.670, 0.780
84.680, 0.721
84.690, 0.642
84.700, 0.546
84.710, 0.443
84.720, 0.342
84.730, 0.250
84.740, 0.173
84.750, 0.113
84.760, 0.070
84.770, 0.041
84.780, 0.023
84.790, 0.012
84.800, 0.007
84.810, 0.005
84.820, 0.005
84.830, 0.009
84.840, 0.016
84.850, 0.028
84.860, 0.046
84.870, 0.072
84.880, 0.105
84.890, 0.144
84.900, 0.185
84.910, 0.225
84.920, 0.257
84.930, 0.275
84.940, 0.277
84.950, 0.262
84.960, 0.233
84.970, 0.195
84.980, 0.154
84.990, 0.114
85.000, 0.080
85.010, 0.054
85.020, 0.036
85.030, 0.024
85.040, 0.017
85.050, 0.014
85.060, 0.013
85.070, 0.012
85.080, 0.011
85.090, 0.010
85.100, 0.009
85.110, 0.008
85.120, 0.006
85.130, 0.005
85.140, 0.003
85.150, 0.003
85.160, 0.002
85.170, 0.001
85.180, 0.001
85.190, 0.001
85.200, 0.001
85.210, 0.000
85.220, 0.000
85.230, 0.000
85.240, 0.000
85.250, 0.001
85.260, 0.001
85.270, 0.002
85.280, 0.002
85.290, 0.003
85.300, 0.004
85.310, 0.005
85.320, 0.005
85.330, 0.005
85.340, 0.005
85.350, 0.005
85.360, 0.005
85.370, 0.004
85.380, 0.003
85.390, 0.002
85.400, 0.002
85.410, 0.001
85.420, 0.001
85.430, 0.001
85.440, 0.001
85.450, 0.001
85.460, 0.002
85.470, 0.002
85.480, 0.002
85.490, 0.003
85.500, 0.003
85.510, 0.003
85.520, 0.003
85.530, 0.003
85.540, 0.003
85.550, 0.003
85.560, 0.004
85.570, 0.005
85.580, 0.006
85.590, 0.008
85.600, 0.010
85.610, 0.013
85.620, 0.016
85.630, 0.019
85.640, 0.021
85.650, 0.022
85.660, 0.022
85.670, 0.021
85.680, 0.020
85.690, 0.018
85.700, 0.016
85.710, 0.014
85.720, 0.012
85.730, 0.010
85.740, 0.009
85.750, 0.008
85.760, 0.007
85.770, 0.006
85.780, 0.005
85.790, 0.004
85.800, 0.003
85.810, 0.003
85.820, 0.002
85.830, 0.002
85.840, 0.003
85.850, 0.004
85.860, 0.005
85.870, 0.006
85.880, 0.007
85.890, 0.009
85.900, 0.010
85.910, 0.011
85.920, 0.011
85.930, 0.011
85.940, 0.010
85.950, 0.009
85.960, 0.008
85.970, 0.007
85.980, 0.006
85.990, 0.005
86.000, 0.005
86.010, 0.005
86.020, 0.004
86.030, 0.005
86.040, 0.005
86.050, 0.006
86.060, 0.007
86.070, 0.008
86.080, 0.009
86.090, 0.009
86.100, 0.010
86.110, 0.010
86.120, 0.010
86.130, 0.009
86.140, 0.008
86.150, 0.007
86.160, 0.006
86.170, 0.005
86.180, 0.005
86.190, 0.004
86.200, 0.003
86.210, 0.003
86.220, 0.002
86.230, 0.002
86.240, 0.001
86.250, 0.001
86.260, 0.001
86.270, 0.001
86.280, 0.001
86.290, 0.001
86.300, 0.002
86.310, 0.002
86.320, 0.003
86.330, 0.004
86.340, 0.004
86.350, 0.005
86.360, 0.006
86.370, 0.007
86.380, 0.008
86.390, 0.008
86.400, 0.008
86.410, 0.008
86.420, 0.008
86.430, 0.007
86.440, 0.006
86.450, 0.005
86.460, 0.004
86.470, 0.004
86.480, 0.003
86.490, 0.003
86.500, 0.003
86.510, 0.003
86.520, 0.003
86.530, 0.003
86.540, 0.003
86.550, 0.003
86.560, 0.004
86.570, 0.004
86.580, 0.004
86.590, 0.005
86.600, 0.006
86.610, 0.007
86.620, 0.008
86.630, 0.009
86.640, 0.009
86.650, 0.010
86.660, 0.010
86.670, 0.010
86.680, 0.009
86.690, 0.009
86.700, 0.008
86.710, 0.008
86.720, 0.007
86.730, 0.006
86.740, 0.006
86.750, 0.005
86.760, 0.005
86.770, 0.005
86.780, 0.005
86.790, 0.005
86.800, 0.005
86.810, 0.005
86.820, 0.006
86.830, 0.006
86.840, 0.007
86.850, 0.008
86.860, 0.009
86.870, 0.010
86.880, 0.011
86.890, 0.012
86.900, 0.012
86.910, 0.012
86.920, 0.011
86.930, 0.010
86.940, 0.010
86.950, 0.009
86.960, 0.008
86.970, 0.007
86.980, 0.007
86.990, 0.006
87.000, 0.005
87.010, 0.005
87.020, 0.004
87.030, 0.003
87.040, 0.003
87.050, 0.002
87.060, 0.002
87.070, 0.002
87.080, 0.002
87.090, 0.002
87.100, 0.002
87.110, 0.003
87.120, 0.003
87.130, 0.004
87.140, 0.004
87.150, 0.004
87.160, 0.005
87.170, 0.005
87.180, 0.005
87.190, 0.005
87.200, 0.005
87.210, 0.004
87.220, 0.004
87.230, 0.004
87.240, 0.004
87.250, 0.003
87.260, 0.003
87.270, 0.003
87.280, 0.003
87.290, 0.003
87.300, 0.003
87.310, 0.004
87.320, 0.005
87.330, 0.005
87.340, 0.006
87.350, 0.006
87.360, 0.007
87.370, 0.006
87.380, 0.006
87.390, 0.006
87.400, 0.005
87.410, 0.005
87.420, 0.004
87.430, 0.004
87.440, 0.005
87.450, 0.005
87.460, 0.006
87.470, 0.006
87.480, 0.006
87.490, 0.006
87.500, 0.005
87.510, 0.005
87.520, 0.004
87.530, 0.003
87.540, 0.003
87.550, 0.003
87.560, 0.003
87.570, 0.003
87.580, 0.004
87.590, 0.004
87.600, 0.005
87.610, 0.006
87.620, 0.006
87.630, 0.006
87.640, 0.006
87.650, 0.005
87.660, 0.005
87.670, 0.004
87.680, 0.003
87.690, 0.003
87.700, 0.002
87.710, 0.002
87.720, 0.002
87.730, 0.003
87.740, 0.003
87.750, 0.003
87.760, 0.003
87.770, 0.002
87.780, 0.002
87.790, 0.002
87.800, 0.001
87.810, 0.001
87.820, 0.001
87.830, 0.001
87.840, 0.001
87.850, 0.001
87.860, 0.001
87.870, 0.001
87.880, 0.001
87.890, 0.002
87.900, 0.001
87.910, 0.001
87.920, 0.001
87.930, 0.001
87.940, 0.001
87.950, 0.001
87.960, 0.000
87.970, 0.000
87.980, 0.000
87.990, 0.000
88.000, 0.000
88.010, 0.000
88.020, 0.000
88.030, 0.000
88.040, 0.000
88.050, 0.000
88.060, 0.000
88.070, 0.000
88.080, 0.000
88.090, 0.000
88.100, 0.000
88.110, 0.000
88.120, 0.000
88.130, 0.000
88.140, 0.000
88.150, 0.000
88.160, 0.001
88.170, 0.001
88.180, 0.002
88.190, 0.004
88.200, 0.008
88.210, 0.014
88.220, 0.023
88.230, 0.038
88.240, 0.060
88.250, 0.090
88.260, 0.131
88.270, 0.182
88.280, 0.242
88.290, 0.308
88.300, 0.375
88.310, 0.439
88.320, 0.494
88.330, 0.537
88.340, 0.566
88.350, 0.580
88.360, 0.582
88.370, 0.573
88.380, 0.557
88.390, 0.537
88.400, 0.515
88.410, 0.490
88.420, 0.461
88.430, 0.426
88.440, 0.386
88.450, 0.340
88.460, 0.291
88.470, 0.245
88.480, 0.207
88.490, 0.182
88.500, 0.175
88.510, 0.189
88.520, 0.226
88.530, 0.284
88.540, 0.364
88.550, 0.463
88.560, 0.577
88.570, 0.703
88.580, 0.835
88.590, 0.963
88.600, 1.078
88.610, 1.169
88.620, 1.227
88.630, 1.243
88.640, 1.215
88.650, 1.144
88.660, 1.040
88.670, 0.912
88.680, 0.776
88.690, 0.641
88.700, 0.518
88.710, 0.410
88.720, 0.321
88.730, 0.249
88.740, 0.193
88.750, 0.150
88.760, 0.121
88.770, 0.104
88.780, 0.098
88.790, 0.102
88.800, 0.115
88.810, 0.137
88.820, 0.167
88.830, 0.203
88.840, 0.244
88.850, 0.290
88.860, 0.339
88.870, 0.388
88.880, 0.432
88.890, 0.466
88.900, 0.487
88.910, 0.490
88.920, 0.473
88.930, 0.437
88.940, 0.386
88.950, 0.325
88.960, 0.260
88.970, 0.198
88.980, 0.144
88.990, 0.100
89.000, 0.066
89.010, 0.042
89.020, 0.027
89.030, 0.018
89.040, 0.013
89.050, 0.010
89.060, 0.009
89.070, 0.009
89.080, 0.009
89.090, 0.008
89.100, 0.008
89.110, 0.007
89.120, 0.007
89.130, 0.006
89.140, 0.006
89.150, 0.006
89.160, 0.007
89.170, 0.007
89.180, 0.008
89.190, 0.008
89.200, 0.009
89.210, 0.009
89.220, 0.009
89.230, 0.008
89.240, 0.008
89.250, 0.007
89.260, 0.007
89.270, 0.006
89.280, 0.006
89.290, 0.005
89.300, 0.005
89.310, 0.005
89.320, 0.004
89.330, 0.005
89.340, 0.005
89.350, 0.005
89.360, 0.005
89.370, 0.004
89.380, 0.004
89.390, 0.004
89.400, 0.003
89.410, 0.003
89.420, 0.002
89.430, 0.002
89.440, 0.001
89.450, 0.001
89.460, 0.001
89.470, 0.001
89.480, 0.001
89.490, 0.001
89.500, 0.001
89.510, 0.001
89.520, 0.002
89.530, 0.002
89.540, 0.002
89.550, 0.002
89.560, 0.002
89.570, 0.002
89.580, 0.002
89.590, 0.003
89.600, 0.003
89.610, 0.003
89.620, 0.004
89.630, 0.004
89.640, 0.004
89.650, 0.005
89.660, 0.006
89.670, 0.006
89.680, 0.007
89.690, 0.008
89.700, 0.008
89.710, 0.009
89.720, 0.009
89.730, 0.009
89.740, 0.009
89.750, 0.009
89.760, 0.009
89.770, 0.009
89.780, 0.009
89.790, 0.009
89.800, 0.009
89.810, 0.009
89.820, 0.009
89.830, 0.008
89.840, 0.007
89.850, 0.007
89.860, 0.006
89.870, 0.005
89.880, 0.004
89.890, 0.004
89.900, 0.003
89.910, 0.002
89.920, 0.002
89.930, 0.002
89.940, 0.002
89.950, 0.002
89.960, 0.003
89.970, 0.003
89.980, 0.003
89.990, 0.004
90.000, 0.004
##END=



