##NAMES=Claudetite
##RRUFFID=R050313
##IDEAL CHEMISTRY=As^3+^_2_O_3_
##LOCALITY=Jáchymov, Erzgebirge Region, Czech Republic
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Colorless prismatic crystals scattered on the matrix
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R050313
##MEASURED CHEMISTRY=As_2.00_O_3_ ; trace amounts of Al, gray phase
##CELL PARAMETERS=a: 5.248(2) b: 12.964(4) c: 4.509(2) alpha: 90 beta: 94.06(3) gamma: 90 volume: 306.0(6) crystal system: monoclinic
80.290, 0.106
80.300, 0.165
80.310, 0.240
80.320, 0.327
80.330, 0.418
80.340, 0.501
80.350, 0.562
80.360, 0.592
80.370, 0.585
80.380, 0.541
80.390, 0.469
80.400, 0.382
80.410, 0.291
80.420, 0.208
80.430, 0.140
80.440, 0.088
80.450, 0.054
80.460, 0.033
80.470, 0.024
80.480, 0.025
80.490, 0.036
80.500, 0.056
80.510, 0.088
80.520, 0.132
80.530, 0.188
80.540, 0.253
80.550, 0.323
80.560, 0.391
80.570, 0.449
80.580, 0.493
80.590, 0.519
80.600, 0.529
80.610, 0.530
80.620, 0.534
80.630, 0.555
80.640, 0.606
80.650, 0.692
80.660, 0.814
80.670, 0.957
80.680, 1.103
80.690, 1.226
80.700, 1.307
80.710, 1.333
80.720, 1.307
80.730, 1.241
80.740, 1.160
80.750, 1.090
80.760, 1.057
80.770, 1.079
80.780, 1.168
80.790, 1.324
80.800, 1.535
80.810, 1.774
80.820, 2.005
80.830, 2.185
80.840, 2.276
80.850, 2.256
80.860, 2.127
80.870, 1.913
80.880, 1.653
80.890, 1.392
80.900, 1.166
80.910, 0.994
80.920, 0.879
80.930, 0.809
80.940, 0.764
80.950, 0.727
80.960, 0.686
80.970, 0.637
80.980, 0.584
80.990, 0.537
81.000, 0.505
81.010, 0.500
81.020, 0.526
81.030, 0.587
81.040, 0.680
81.050, 0.793
81.060, 0.911
81.070, 1.011
81.080, 1.072
81.090, 1.078
81.100, 1.024
81.110, 0.917
81.120, 0.774
81.130, 0.615
81.140, 0.463
81.150, 0.336
81.160, 0.245
81.170, 0.196
81.180, 0.192
81.190, 0.233
81.200, 0.314
81.210, 0.431
81.220, 0.570
81.230, 0.715
81.240, 0.844
81.250, 0.936
81.260, 0.974
81.270, 0.951
81.280, 0.872
81.290, 0.750
81.300, 0.606
81.310, 0.461
81.320, 0.330
81.330, 0.223
81.340, 0.144
81.350, 0.089
81.360, 0.054
81.370, 0.034
81.380, 0.023
81.390, 0.019
81.400, 0.022
81.410, 0.031
81.420, 0.050
81.430, 0.080
81.440, 0.124
81.450, 0.181
81.460, 0.250
81.470, 0.324
81.480, 0.394
81.490, 0.450
81.500, 0.482
81.510, 0.484
81.520, 0.457
81.530, 0.404
81.540, 0.336
81.550, 0.262
81.560, 0.193
81.570, 0.134
81.580, 0.088
81.590, 0.055
81.600, 0.034
81.610, 0.020
81.620, 0.012
81.630, 0.008
81.640, 0.005
81.650, 0.003
81.660, 0.002
81.670, 0.001
81.680, 0.001
81.690, 0.001
81.700, 0.001
81.710, 0.002
81.720, 0.002
81.730, 0.003
81.740, 0.004
81.750, 0.004
81.760, 0.005
81.770, 0.005
81.780, 0.005
81.790, 0.005
81.800, 0.004
81.810, 0.003
81.820, 0.002
81.830, 0.002
81.840, 0.001
81.850, 0.001
81.860, 0.000
81.870, 0.000
81.880, 0.000
81.890, 0.000
81.900, 0.000
81.910, 0.000
81.920, 0.000
81.930, 0.000
81.940, 0.000
81.950, 0.001
81.960, 0.001
81.970, 0.001
81.980, 0.002
81.990, 0.002
82.000, 0.002
82.010, 0.002
82.020, 0.003
82.030, 0.002
82.040, 0.002
82.050, 0.002
82.060, 0.001
82.070, 0.001
82.080, 0.001
82.090, 0.001
82.100, 0.000
82.110, 0.000
82.120, 0.000
82.130, 0.000
82.140, 0.000
82.150, 0.000
82.160, 0.000
82.170, 0.000
82.180, 0.000
82.190, 0.000
82.200, 0.000
82.210, 0.000
82.220, 0.000
82.230, 0.000
82.240, 0.000
82.250, 0.000
82.260, 0.000
82.270, 0.000
82.280, 0.001
82.290, 0.003
82.300, 0.007
82.310, 0.014
82.320, 0.029
82.330, 0.055
82.340, 0.098
82.350, 0.165
82.360, 0.260
82.370, 0.385
82.380, 0.535
82.390, 0.698
82.400, 0.855
82.410, 0.982
82.420, 1.059
82.430, 1.072
82.440, 1.018
82.450, 0.908
82.460, 0.761
82.470, 0.599
82.480, 0.446
82.490, 0.318
82.500, 0.226
82.510, 0.177
82.520, 0.175
82.530, 0.225
82.540, 0.333
82.550, 0.504
82.560, 0.737
82.570, 1.025
82.580, 1.346
82.590, 1.667
82.600, 1.949
82.610, 2.154
82.620, 2.254
82.630, 2.240
82.640, 2.122
82.650, 1.923
82.660, 1.676
82.670, 1.411
82.680, 1.150
82.690, 0.911
82.700, 0.700
82.710, 0.520
82.720, 0.374
82.730, 0.259
82.740, 0.175
82.750, 0.119
82.760, 0.090
82.770, 0.087
82.780, 0.110
82.790, 0.163
82.800, 0.246
82.810, 0.360
82.820, 0.499
82.830, 0.653
82.840, 0.803
82.850, 0.928
82.860, 1.009
82.870, 1.030
82.880, 0.988
82.890, 0.891
82.900, 0.755
82.910, 0.603
82.920, 0.455
82.930, 0.328
82.940, 0.231
82.950, 0.167
82.960, 0.132
82.970, 0.119
82.980, 0.121
82.990, 0.131
83.000, 0.141
83.010, 0.146
83.020, 0.144
83.030, 0.134
83.040, 0.118
83.050, 0.097
83.060, 0.075
83.070, 0.054
83.080, 0.037
83.090, 0.024
83.100, 0.014
83.110, 0.008
83.120, 0.004
83.130, 0.002
83.140, 0.001
83.150, 0.002
83.160, 0.002
83.170, 0.004
83.180, 0.007
83.190, 0.012
83.200, 0.018
83.210, 0.027
83.220, 0.037
83.230, 0.048
83.240, 0.059
83.250, 0.067
83.260, 0.072
83.270, 0.072
83.280, 0.068
83.290, 0.061
83.300, 0.051
83.310, 0.041
83.320, 0.031
83.330, 0.025
83.340, 0.021
83.350, 0.022
83.360, 0.027
83.370, 0.036
83.380, 0.049
83.390, 0.063
83.400, 0.078
83.410, 0.091
83.420, 0.099
83.430, 0.102
83.440, 0.098
83.450, 0.089
83.460, 0.076
83.470, 0.061
83.480, 0.046
83.490, 0.032
83.500, 0.022
83.510, 0.015
83.520, 0.012
83.530, 0.013
83.540, 0.020
83.550, 0.036
83.560, 0.064
83.570, 0.110
83.580, 0.178
83.590, 0.271
83.600, 0.388
83.610, 0.522
83.620, 0.660
83.630, 0.785
83.640, 0.881
83.650, 0.933
83.660, 0.937
83.670, 0.896
83.680, 0.822
83.690, 0.734
83.700, 0.647
83.710, 0.573
83.720, 0.515
83.730, 0.470
83.740, 0.432
83.750, 0.393
83.760, 0.348
83.770, 0.297
83.780, 0.243
83.790, 0.191
83.800, 0.147
83.810, 0.116
83.820, 0.102
83.830, 0.108
83.840, 0.135
83.850, 0.182
83.860, 0.247
83.870, 0.326
83.880, 0.412
83.890, 0.499
83.900, 0.578
83.910, 0.644
83.920, 0.694
83.930, 0.725
83.940, 0.736
83.950, 0.729
83.960, 0.704
83.970, 0.661
83.980, 0.603
83.990, 0.533
84.000, 0.455
84.010, 0.374
84.020, 0.296
84.030, 0.225
84.040, 0.164
84.050, 0.115
84.060, 0.079
84.070, 0.056
84.080, 0.046
84.090, 0.048
84.100, 0.064
84.110, 0.094
84.120, 0.139
84.130, 0.199
84.140, 0.270
84.150, 0.348
84.160, 0.423
84.170, 0.488
84.180, 0.533
84.190, 0.552
84.200, 0.543
84.210, 0.508
84.220, 0.452
84.230, 0.383
84.240, 0.309
84.250, 0.238
84.260, 0.178
84.270, 0.133
84.280, 0.107
84.290, 0.104
84.300, 0.129
84.310, 0.185
84.320, 0.277
84.330, 0.405
84.340, 0.564
84.350, 0.743
84.360, 0.923
84.370, 1.081
84.380, 1.195
84.390, 1.247
84.400, 1.231
84.410, 1.152
84.420, 1.024
84.430, 0.867
84.440, 0.701
84.450, 0.543
84.460, 0.404
84.470, 0.288
84.480, 0.198
84.490, 0.131
84.500, 0.084
84.510, 0.052
84.520, 0.033
84.530, 0.024
84.540, 0.025
84.550, 0.035
84.560, 0.057
84.570, 0.092
84.580, 0.143
84.590, 0.210
84.600, 0.290
84.610, 0.377
84.620, 0.460
84.630, 0.527
84.640, 0.567
84.650, 0.574
84.660, 0.546
84.670, 0.488
84.680, 0.409
84.690, 0.323
84.700, 0.239
84.710, 0.167
84.720, 0.110
84.730, 0.068
84.740, 0.041
84.750, 0.026
84.760, 0.019
84.770, 0.019
84.780, 0.026
84.790, 0.038
84.800, 0.057
84.810, 0.086
84.820, 0.129
84.830, 0.190
84.840, 0.276
84.850, 0.392
84.860, 0.539
84.870, 0.712
84.880, 0.900
84.890, 1.085
84.900, 1.245
84.910, 1.361
84.920, 1.420
84.930, 1.420
84.940, 1.369
84.950, 1.281
84.960, 1.170
84.970, 1.050
84.980, 0.929
84.990, 0.813
85.000, 0.706
85.010, 0.612
85.020, 0.537
85.030, 0.484
85.040, 0.453
85.050, 0.440
85.060, 0.439
85.070, 0.443
85.080, 0.445
85.090, 0.445
85.100, 0.444
85.110, 0.449
85.120, 0.466
85.130, 0.499
85.140, 0.548
85.150, 0.604
85.160, 0.659
85.170, 0.702
85.180, 0.723
85.190, 0.721
85.200, 0.699
85.210, 0.664
85.220, 0.627
85.230, 0.598
85.240, 0.585
85.250, 0.597
85.260, 0.636
85.270, 0.704
85.280, 0.795
85.290, 0.896
85.300, 0.991
85.310, 1.061
85.320, 1.087
85.330, 1.060
85.340, 0.980
85.350, 0.857
85.360, 0.708
85.370, 0.551
85.380, 0.405
85.390, 0.280
85.400, 0.183
85.410, 0.113
85.420, 0.065
85.430, 0.036
85.440, 0.019
85.450, 0.011
85.460, 0.008
85.470, 0.010
85.480, 0.017
85.490, 0.030
85.500, 0.051
85.510, 0.083
85.520, 0.127
85.530, 0.183
85.540, 0.249
85.550, 0.318
85.560, 0.386
85.570, 0.447
85.580, 0.498
85.590, 0.544
85.600, 0.595
85.610, 0.666
85.620, 0.775
85.630, 0.933
85.640, 1.143
85.650, 1.396
85.660, 1.668
85.670, 1.924
85.680, 2.129
85.690, 2.251
85.700, 2.268
85.710, 2.178
85.720, 1.991
85.730, 1.732
85.740, 1.435
85.750, 1.130
85.760, 0.846
85.770, 0.601
85.780, 0.406
85.790, 0.260
85.800, 0.158
85.810, 0.093
85.820, 0.054
85.830, 0.036
85.840, 0.035
85.850, 0.048
85.860, 0.078
85.870, 0.128
85.880, 0.202
85.890, 0.302
85.900, 0.428
85.910, 0.575
85.920, 0.731
85.930, 0.882
85.940, 1.010
85.950, 1.101
85.960, 1.143
85.970, 1.134
85.980, 1.081
85.990, 0.999
86.000, 0.908
86.010, 0.827
86.020, 0.774
86.030, 0.760
86.040, 0.784
86.050, 0.837
86.060, 0.904
86.070, 0.966
86.080, 1.007
86.090, 1.014
86.100, 0.984
86.110, 0.919
86.120, 0.827
86.130, 0.717
86.140, 0.600
86.150, 0.486
86.160, 0.384
86.170, 0.300
86.180, 0.238
86.190, 0.201
86.200, 0.185
86.210, 0.189
86.220, 0.207
86.230, 0.232
86.240, 0.259
86.250, 0.283
86.260, 0.303
86.270, 0.319
86.280, 0.334
86.290, 0.352
86.300, 0.376
86.310, 0.408
86.320, 0.442
86.330, 0.476
86.340, 0.501
86.350, 0.513
86.360, 0.507
86.370, 0.483
86.380, 0.444
86.390, 0.393
86.400, 0.336
86.410, 0.278
86.420, 0.223
86.430, 0.175
86.440, 0.137
86.450, 0.110
86.460, 0.095
86.470, 0.091
86.480, 0.095
86.490, 0.104
86.500, 0.115
86.510, 0.125
86.520, 0.129
86.530, 0.127
86.540, 0.119
86.550, 0.104
86.560, 0.087
86.570, 0.068
86.580, 0.050
86.590, 0.035
86.600, 0.023
86.610, 0.014
86.620, 0.008
86.630, 0.004
86.640, 0.002
86.650, 0.001
86.660, 0.000
86.670, 0.000
86.680, 0.000
86.690, 0.000
86.700, 0.000
86.710, 0.000
86.720, 0.000
86.730, 0.000
86.740, 0.000
86.750, 0.000
86.760, 0.000
86.770, 0.000
86.780, 0.000
86.790, 0.000
86.800, 0.000
86.810, 0.000
86.820, 0.000
86.830, 0.000
86.840, 0.000
86.850, 0.000
86.860, 0.000
86.870, 0.000
86.880, 0.000
86.890, 0.000
86.900, 0.001
86.910, 0.001
86.920, 0.002
86.930, 0.004
86.940, 0.007
86.950, 0.011
86.960, 0.018
86.970, 0.029
86.980, 0.046
86.990, 0.074
87.000, 0.116
87.010, 0.178
87.020, 0.265
87.030, 0.382
87.040, 0.531
87.050, 0.712
87.060, 0.920
87.070, 1.144
87.080, 1.367
87.090, 1.569
87.100, 1.725
87.110, 1.815
87.120, 1.821
87.130, 1.741
87.140, 1.581
87.150, 1.361
87.160, 1.110
87.170, 0.856
87.180, 0.623
87.190, 0.429
87.200, 0.279
87.210, 0.173
87.220, 0.103
87.230, 0.062
87.240, 0.041
87.250, 0.036
87.260, 0.043
87.270, 0.061
87.280, 0.091
87.290, 0.135
87.300, 0.195
87.310, 0.272
87.320, 0.367
87.330, 0.478
87.340, 0.602
87.350, 0.732
87.360, 0.863
87.370, 0.986
87.380, 1.093
87.390, 1.179
87.400, 1.239
87.410, 1.269
87.420, 1.268
87.430, 1.235
87.440, 1.171
87.450, 1.076
87.460, 0.958
87.470, 0.823
87.480, 0.685
87.490, 0.557
87.500, 0.454
87.510, 0.387
87.520, 0.365
87.530, 0.388
87.540, 0.451
87.550, 0.542
87.560, 0.643
87.570, 0.735
87.580, 0.800
87.590, 0.824
87.600, 0.801
87.610, 0.737
87.620, 0.644
87.630, 0.538
87.640, 0.438
87.650, 0.358
87.660, 0.306
87.670, 0.286
87.680, 0.293
87.690, 0.319
87.700, 0.353
87.710, 0.383
87.720, 0.401
87.730, 0.402
87.740, 0.385
87.750, 0.354
87.760, 0.315
87.770, 0.278
87.780, 0.248
87.790, 0.233
87.800, 0.236
87.810, 0.256
87.820, 0.290
87.830, 0.331
87.840, 0.372
87.850, 0.403
87.860, 0.417
87.870, 0.409
87.880, 0.380
87.890, 0.335
87.900, 0.280
87.910, 0.223
87.920, 0.170
87.930, 0.126
87.940, 0.092
87.950, 0.068
87.960, 0.052
87.970, 0.041
87.980, 0.034
87.990, 0.030
88.000, 0.028
88.010, 0.028
88.020, 0.028
88.030, 0.030
88.040, 0.031
88.050, 0.031
88.060, 0.030
88.070, 0.028
88.080, 0.024
88.090, 0.020
88.100, 0.016
88.110, 0.013
88.120, 0.011
88.130, 0.012
88.140, 0.016
88.150, 0.028
88.160, 0.049
88.170, 0.084
88.180, 0.137
88.190, 0.212
88.200, 0.309
88.210, 0.426
88.220, 0.553
88.230, 0.676
88.240, 0.779
88.250, 0.847
88.260, 0.867
88.270, 0.837
88.280, 0.762
88.290, 0.654
88.300, 0.529
88.310, 0.404
88.320, 0.291
88.330, 0.198
88.340, 0.128
88.350, 0.078
88.360, 0.045
88.370, 0.025
88.380, 0.013
88.390, 0.007
88.400, 0.005
88.410, 0.005
88.420, 0.008
88.430, 0.015
88.440, 0.028
88.450, 0.048
88.460, 0.078
88.470, 0.119
88.480, 0.171
88.490, 0.232
88.500, 0.296
88.510, 0.356
88.520, 0.403
88.530, 0.431
88.540, 0.434
88.550, 0.412
88.560, 0.369
88.570, 0.314
88.580, 0.254
88.590, 0.198
88.600, 0.153
88.610, 0.121
88.620, 0.103
88.630, 0.097
88.640, 0.100
88.650, 0.108
88.660, 0.118
88.670, 0.127
88.680, 0.135
88.690, 0.141
88.700, 0.150
88.710, 0.163
88.720, 0.184
88.730, 0.216
88.740, 0.260
88.750, 0.314
88.760, 0.373
88.770, 0.428
88.780, 0.471
88.790, 0.493
88.800, 0.489
88.810, 0.458
88.820, 0.407
88.830, 0.342
88.840, 0.273
88.850, 0.209
88.860, 0.155
88.870, 0.116
88.880, 0.091
88.890, 0.077
88.900, 0.072
88.910, 0.073
88.920, 0.077
88.930, 0.080
88.940, 0.083
88.950, 0.086
88.960, 0.088
88.970, 0.091
88.980, 0.099
88.990, 0.114
89.000, 0.137
89.010, 0.171
89.020, 0.215
89.030, 0.265
89.040, 0.315
89.050, 0.360
89.060, 0.390
89.070, 0.401
89.080, 0.390
89.090, 0.358
89.100, 0.310
89.110, 0.254
89.120, 0.197
89.130, 0.146
89.140, 0.103
89.150, 0.071
89.160, 0.049
89.170, 0.035
89.180, 0.026
89.190, 0.021
89.200, 0.018
89.210, 0.015
89.220, 0.013
89.230, 0.011
89.240, 0.010
89.250, 0.010
89.260, 0.012
89.270, 0.017
89.280, 0.024
89.290, 0.035
89.300, 0.049
89.310, 0.067
89.320, 0.090
89.330, 0.117
89.340, 0.149
89.350, 0.185
89.360, 0.225
89.370, 0.266
89.380, 0.305
89.390, 0.337
89.400, 0.358
89.410, 0.363
89.420, 0.351
89.430, 0.324
89.440, 0.285
89.450, 0.240
89.460, 0.195
89.470, 0.155
89.480, 0.121
89.490, 0.095
89.500, 0.076
89.510, 0.061
89.520, 0.049
89.530, 0.039
89.540, 0.031
89.550, 0.024
89.560, 0.017
89.570, 0.013
89.580, 0.011
89.590, 0.011
89.600, 0.015
89.610, 0.022
89.620, 0.034
89.630, 0.050
89.640, 0.071
89.650, 0.094
89.660, 0.119
89.670, 0.142
89.680, 0.159
89.690, 0.169
89.700, 0.169
89.710, 0.160
89.720, 0.143
89.730, 0.123
89.740, 0.101
89.750, 0.081
89.760, 0.063
89.770, 0.050
89.780, 0.040
89.790, 0.032
89.800, 0.026
89.810, 0.021
89.820, 0.017
89.830, 0.013
89.840, 0.010
89.850, 0.008
89.860, 0.006
89.870, 0.005
89.880, 0.005
89.890, 0.004
89.900, 0.004
89.910, 0.004
89.920, 0.004
89.930, 0.003
89.940, 0.002
89.950, 0.002
89.960, 0.001
89.970, 0.001
89.980, 0.001
89.990, 0.000
90.000, 0.000
##END=



